0.76834667	-1.0452151
-1.2334999	1.4886163
1.6250737	0.3798666
0.49043617	0.5999373
0.18359329	0.24248196
0.8064242	-0.20995851
0.79698676	0.7707994
-0.845946	-1.2274183
0.8504707	-0.60429966
0.65005326	1.9203149
0.28563976	0.5843595
0.05063495	0.70176184
1.1165857	-0.98636985
-0.95521605	-1.2693161
0.9318647	-0.72928816
0.83842593	0.06836954
-0.11729787	-0.36484367
-0.8057555	0.31197232
-1.4919602	-0.7960814
0.40845343	-0.5805516
0.44744068	0.38439646
-1.0207343	1.6368891
0.7240992	-0.6679323
2.2933488	0.9701653
-1.4200276	0.81841457
-1.4822586	-0.14116566
0.23085654	0.62700427
-1.1539959	-0.84961945
0.120677635	-0.09125906
-0.25479677	1.2465948
-1.1476529	-0.4166606
-0.23975022	-0.47776267
-0.027456388	-0.49231625
-1.1075354	-1.3770669
0.23822719	0.48457718
-0.21807642	-0.014269173
1.3346041	0.3952427
-0.7252938	-1.0472764
-1.7621622	-0.26409504
-0.06882708	-0.3970557
-0.58800244	-0.32373986
0.20467696	0.86566436
-0.34606865	1.1588326
0.9830109	0.18304846
-0.75739056	1.1178176
1.4075073	-0.5565544
-1.7566885	-1.7890779
0.5203435	-0.37447077
-0.5875321	1.1225718
0.15100135	0.39172554
-0.60106397	0.32463735
-1.3599849	-1.6756349
0.6971364	0.48593664
-0.17191774	0.67944
-1.0319387	0.5498625
0.08001152	-0.11347
-0.49392882	-1.1713194
0.26421475	-1.7755075
-2.0842335	-0.061140433
-0.15294957	1.56658
-0.6115389	-1.3347149
0.5214462	0.6248987
-1.052623	1.1222137
0.59941757	0.104299694
0.34417215	-1.5349808
-1.1618968	0.13417453
-1.2442255	-2.2199764
0.43845874	1.6401105
-0.082948014	-2.1047459
-1.4389448	-0.14924985
-0.41837582	-0.13777259
0.39247406	-0.45643306
-0.8959296	-0.63825
-0.66996586	1.2323663
1.131048	-1.9236875
0.02984824	0.67814195
1.1645424	2.2102048
-1.2736613	-0.040460095
-0.70565975	-1.0747974
0.17660141	-0.17228854
1.2842307	1.4921652
0.49356776	0.6897515
1.1558096	-0.39935985
0.6897186	-0.3104662
-0.9276073	1.1451172
-0.31605178	-0.55632263
1.952515	1.191272
-1.6003693	1.0120327
-0.5900558	-0.4084397
-0.42634282	-0.6441375
-0.6966132	-0.06751464
-1.6737651	-0.57358366
0.32085496	2.089783
0.36326936	0.39663324
2.1107543	1.8163258
1.6601496	-0.691947
-0.5252636	-0.80898553
-1.4408014	-3.0194595
-0.5340096	0.19162463
-0.05635517	-1.5164242
-0.24699545	0.8096977
1.1426542	1.5608376
1.1705719	0.55477774
-0.18318392	-1.6054466
0.74988675	0.81549966
0.53472924	-1.5816777
-0.62991846	-0.59155124
0.9642793	-1.3196882
0.2580213	0.86262465
2.422055	1.9810612
3.3295894	-1.7330481
1.4946177	-0.75031286
-0.527986	1.0217469
1.3059561	0.13627578
-0.48198694	-0.25317207
0.95271695	0.22666821
-0.6353464	0.39504
0.06283103	0.087699264
0.622078	-0.76427096
1.3869958	0.63930017
-1.0102469	-0.13298914
-2.6731753	-1.2256925
-0.59543335	-0.35945192
-0.9364981	2.5537508
0.57594323	-0.41981328
-0.5694871	0.26962334
-0.6303288	-0.38454306
-0.14894877	-0.27885768
0.02578795	0.36622137
0.804064	-0.08656107
0.022589467	-0.25862116
-0.6331308	0.11740039
0.49310285	-0.34244645
0.7033075	-0.37925065
-2.0667043	0.603789
-0.21453993	-0.7530881
1.8152233	1.4606644
2.343355	0.28080505
1.668455	-0.26480833
-1.8521272	0.19514178
0.46743047	-2.6184363
-0.67612624	0.5119592
1.2882893	0.7349385
-0.95098126	0.3687018
0.6615916	-0.12862979
-1.1456935	-0.5447593
0.27592242	-0.5570563
-0.5210106	-0.11689738
1.1077666	0.54294914
-0.3819573	-0.003126124
-1.0778434	-0.66535753
-0.33960268	-0.03723681
-1.1111561	-1.3308619
-0.018222827	0.15421893
-0.9392824	-1.1394008
1.9326719	0.94221616
0.45933813	0.57336175
0.18469387	-1.1399075
-0.4286381	-0.025970526
-0.61879873	0.5360378
0.8057873	0.13989057
-0.07638701	1.088168
-1.2477006	-0.03111797
0.03718304	0.8080166
-0.13188691	0.2868957
0.841192	-1.1795797
-1.7778156	-1.0384507
0.21664697	-0.78877884
-0.39694944	0.37565187
-0.3046636	1.1313897
-0.6438775	0.029030986
0.5146355	0.6962546
-1.5700359	1.0006821
1.0578144	-1.0470157
0.8951842	0.34900734
0.0007125437	-0.9612346
0.69711065	-0.015681982
1.1408439	0.3652705
-0.0327076	0.7902327
-0.06877184	0.47330692
-1.6851948	0.6086458
-0.57020366	1.4355276
-1.0092573	0.10109833
1.914402	0.76610756
0.25416723	1.1176682
-1.0405934	-0.5661855
1.2954394	-1.9846338
0.45999953	-0.034911677
-1.3261904	-0.36708415
0.16803777	-2.0824618
0.2679324	1.6517627
-1.3024318	0.80889606
0.45114225	-2.0239158
-2.543731	-0.88461876
1.9298736	1.2179594
-0.36919263	-0.7060652
1.1186905	1.1410605
-0.22808269	1.1017568
-0.19125798	-0.66524637
0.9281964	-0.41853172
0.93318963	0.23835318
1.4712071	0.87196743
-0.5004391	-0.63985074
-0.8171681	0.97151816
0.18007311	-0.6397072
-1.118554	-0.16019379
-0.31924894	0.483217
1.6613802	1.618238
-0.54080176	-0.6133428
-1.0142801	1.6180258
-1.068862	-0.87426937
-0.25238508	1.2359838
-1.2819763	1.5867689
0.9332004	1.4262241
0.5785853	0.78695965
-0.44570798	-1.6702378
0.22069286	0.6748596
0.55384135	0.35932398
-1.8440274	0.39610478
-0.13462435	-1.1828192
-0.17245622	1.6924926
-0.33219498	0.2296662
0.20229575	-1.3680712
0.3254418	-1.6846409
0.107574396	0.24537596
1.8026714	-1.1156027
-1.1050882	0.50485003
-0.35828888	-0.1511132
0.41168332	0.54555213
-1.0927403	-0.525868
0.99910116	1.5676666
0.3710686	-0.39619452
-0.07861364	1.4043106
-1.6499665	0.2392055
0.55514914	-1.1279256
-0.7720513	-0.2950574
1.3167306	-0.0031382889
-0.5857179	2.1504934
-0.2489342	1.37831
-0.57324696	0.6162272
0.45293385	-1.1180768
-1.0375016	2.0543203
-0.035400853	0.21827821
1.9815254	-1.9637493
0.37468147	-0.7938818
-0.51306987	-1.2321218
1.7104964	0.39993435
-1.0855561	-0.93730414
1.0424217	0.03684079
1.1859652	0.7141452
-0.5124223	1.1715263
-0.33123887	-1.3292859
-0.20093344	-0.010205537
-2.2877169	0.6466034
-0.7142513	-0.7733464
0.4186929	-1.8221885
0.35962778	-0.8979309
0.6717789	1.1747258
0.18268028	0.15316013
0.49355394	-0.63777137
0.73684984	-0.14437212
-0.29865998	1.2337288
-0.14030069	-1.4813865
2.333124	-1.1189443
1.2170378	0.04937257
-1.3344107	-0.1655819
-0.4665684	-1.049831
-1.634697	0.50767356
0.5948407	1.603557
-1.0138398	-0.041158527
-0.60477674	0.563697
-0.72457194	-0.43577152
0.17376018	-0.8676019
-0.1344042	-0.16656186
-1.153741	1.1828632
0.008020904	-0.50398254
-0.37042075	-0.5300385
-0.44251323	0.9586897
0.4107057	0.016800433
1.7403779	-0.6439917
-0.4360493	0.26906985
-0.9677374	1.7504797
1.4923838	0.9718672
-1.4621512	-1.1376165
0.82532525	2.1248121
-0.41787744	-0.841095
-1.7257758	-1.7253467
-0.3549543	-1.1758643
-0.16335152	-0.21472153
